 -2.95619493E+00 -1.20000000E+01  1.37141173E-04 -1.20998986E+01  9.82110292E-04  5.34649847E-03  3.08109699E-01  1.90245272E-05  1.00721590E-03  2.43021405E-03  6.10663650E-05  2.97504946E-03  4.76443399E-03  1.00313794E-04  4.74185041E-03  6.01730179E-03  2.39159790E-04  1.09210108E-02  8.99004733E-03  1.38786750E-03  6.29802261E-02  2.80780347E-02
 -2.94188722E+00 -1.17500000E+01  1.41978651E-04 -1.18497272E+01  1.01829492E-03  5.57226627E-03  3.10685456E-01  1.96886939E-05  1.03153635E-03  2.47082690E-03  6.32513134E-05  3.04450275E-03  4.84341417E-03  1.03941740E-04  4.85098057E-03  6.11602148E-03  2.47983948E-04  1.11663207E-02  9.13275363E-03  1.44355941E-03  6.42660536E-02  2.84846518E-02
 -2.92757901E+00 -1.15000000E+01  1.46899651E-04 -1.15995533E+01  1.05514036E-03  5.80257147E-03  3.13283206E-01  2.03641712E-05  1.05613493E-03  2.51177096E-03  6.54746960E-05  3.11470623E-03  4.92302788E-03  1.07634391E-04  4.96126056E-03  6.21551575E-03  2.56969544E-04  1.14141049E-02  9.27649820E-03  1.50037793E-03  6.55626291E-02  2.88935247E-02
 -2.91326929E+00 -1.12500000E+01  1.52063575E-04 -1.13493722E+01  1.09391933E-03  6.04621936E-03  3.15880758E-01  2.10724965E-05  1.08151897E-03  2.55363758E-03  6.78100878E-05  3.18701771E-03  5.00440384E-03  1.11515899E-04  5.07476452E-03  6.31716081E-03  2.66427612E-04  1.16688023E-02  9.42310716E-03  1.56052901E-03  6.68887865E-02  2.93084428E-02
 -2.89895876E+00 -1.10000000E+01  1.57359993E-04 -1.10991870E+01  1.13375289E-03  6.29714454E-03  3.18478202E-01  2.17987375E-05  1.10733142E-03  2.59600738E-03  7.02065709E-05  3.26047892E-03  5.08674095E-03  1.15500412E-04  5.19002687E-03  6.41997894E-03  2.76143373E-04  1.19272703E-02  9.57127838E-03  1.62249771E-03  6.82310782E-02  2.97266581E-02
 -2.88464699E+00 -1.07500000E+01  1.62881957E-04 -1.08489951E+01  1.17539272E-03  6.56059729E-03  3.21102964E-01  2.25554322E-05  1.13385328E-03  2.63920086E-03  7.27072627E-05  3.33583511E-03  5.17064909E-03  1.19660885E-04  5.30818175E-03  6.52471149E-03  2.86300599E-04  1.21919176E-02  9.72198293E-03  1.68761423E-03  6.95994181E-02  3.01500632E-02
 -2.87033427E+00 -1.05000000E+01  1.68575380E-04 -1.05987982E+01  1.21840569E-03  6.83357342E-03  3.23748494E-01  2.33352777E-05  1.16091444E-03  2.68302049E-03  7.52871732E-05  3.41263184E-03  5.25575151E-03  1.23955121E-04  5.42853551E-03  6.63089936E-03  2.96793423E-04  1.24612622E-02  9.87461329E-03  1.75512368E-03  7.09875595E-02  3.05774136E-02
 -2.85602078E+00 -1.02500000E+01  1.74489540E-04 -1.03485951E+01  1.26319767E-03  7.11895319E-03  3.26446339E-01  2.41448793E-05  1.18865329E-03  2.72762049E-03  7.79692835E-05  3.49122997E-03  5.34234098E-03  1.28422208E-04  5.55163263E-03  6.73889588E-03  3.07721125E-04  1.27364480E-02  1.00296217E-02  1.82576840E-03  7.23999824E-02  3.10094897E-02
 -2.84170659E+00 -1.00000000E+01  1.80601868E-04 -1.00983865E+01  1.30958676E-03  7.41546834E-03  3.29191149E-01  2.49811946E-05  1.21700054E-03  2.77292107E-03  8.07431437E-05  3.57144532E-03  5.43026546E-03  1.33044469E-04  5.67719258E-03  6.84851610E-03  3.19039240E-04  1.30168777E-02  1.01867651E-02  1.89922779E-03  7.38342040E-02  3.14458085E-02
 -2.82739243E+00 -9.75000000E+00  1.86944838E-04 -9.84817103E+00  1.35784692E-03  7.72510352E-03  3.31936364E-01  2.58485503E-05  1.24604178E-03  2.81901785E-03  8.36240260E-05  3.65349662E-03  5.51970511E-03  1.37848026E-04  5.80554324E-03  6.95997657E-03  3.30814844E-04  1.33032293E-02  1.03463141E-02  1.97602299E-03  7.52927093E-02  3.18867687E-02
 -2.81307829E+00 -9.50000000E+00  1.93498034E-04 -9.59794935E+00  1.40781255E-03  8.04669747E-03  3.34681947E-01  2.67441991E-05  1.27571558E-03  2.86584037E-03  8.66024579E-05  3.73722137E-03  5.61052582E-03  1.42816833E-04  5.93643760E-03  7.07311440E-03  3.43007448E-04  1.35949784E-02  1.05080557E-02  2.05585874E-03  7.67733491E-02  3.23319596E-02
 -2.79876537E+00 -9.25000000E+00  2.00308687E-04 -9.34772015E+00  1.45988125E-03  8.38312803E-03  3.37456356E-01  2.76744381E-05  1.30615204E-03  2.91353852E-03  8.97006296E-05  3.82295462E-03  5.70301110E-03  1.47988814E-04  6.07037946E-03  7.18827043E-03  3.55714366E-04  1.38931719E-02  1.06724199E-02  2.13948875E-03  7.82800930E-02  3.27820661E-02
 -2.78445343E+00 -9.00000000E+00  2.07324640E-04 -9.09748496E+00  1.51362696E-03  8.73138945E-03  3.40253751E-01  2.86322597E-05  1.33719666E-03  2.96193490E-03  9.28942829E-05  3.91028946E-03  5.79682372E-03  1.53322808E-04  6.20675142E-03  7.30503577E-03  3.68831404E-04  1.41965040E-02  1.08388753E-02  2.22614434E-03  7.98076526E-02  3.32360924E-02
 -2.77014448E+00 -8.75000000E+00  2.14643950E-04 -8.84724040E+00  1.56986837E-03  9.09737066E-03  3.43117039E-01  2.96307665E-05  1.36912925E-03  3.01135438E-03  9.62293603E-05  3.99995268E-03  5.89257936E-03  1.58897197E-04  6.34664947E-03  7.42415375E-03  3.82558938E-04  1.45072700E-02  1.10083713E-02  2.31735762E-03  8.13649874E-02  3.36956551E-02
